Date,Sentence,Prediction,sentimentScore
2014-01-14,The decision by a federal appeals court could pave the way for providers like Verizon and AT&T to charge content companies to deliver data at a faster speed.,positive,0.513823390007019
2014-01-14,Rebuffing F.C.C.,neutral,0.012957043945789337
2014-01-14,"in ‘Net Neutrality’ Case, Court Allows Streaming Deals",neutral,-0.12964877486228943
2014-01-22,"Intel Media was acquired by Verizon, which wants to add TV everywhere there is an Internet connection.",neutral,0.06460797786712646
2014-01-22,Verizon Plans to Buy Intel Media Division to Expand Its Television Services,positive,0.8164003491401672
2014-01-27,"The denial came after speculation over the weekend that AT&T might be looking to acquire Vodafone, which agreed last year to sell its 45 percent stake in Verizon Wireless to Verizon Communications for $130 billion.",negative,-0.7544519901275635
2014-01-27,AT&T Denies Pursuit of Vodafone,neutral,-0.3630262017250061
2014-01-28,"The deal will return about $84 billion to shareholders in what Vodafone said was the single largest return of value in history, according to a presentation on its website.",positive,0.5523196458816528
2014-01-28,Vodafone and Verizon Shareholders Approve Wireless Deal,neutral,0.4206920862197876
2014-02-13,"Verizon Wireless is sweetening its phone plans, offering more mobile data and free international text messaging, after AT&T made several big moves to fight off T-Mobile US and keep customers.",positive,0.8991677761077881
2014-02-13,Verizon Wireless Expands Mobile Data Plans,neutral,0.3632608652114868
2014-02-17,Wireless charging is promising and has been promised for several years.,positive,0.5384129881858826
2014-02-17,But it is a mess of competing standards and technologies.,negative,-0.6186805367469788
2014-02-17,Will this tangle of cords ever get unraveled?,neutral,-0.19110450148582458
2014-02-17,Wireless Charging: Still Plenty of Kinks in the Cord,neutral,-0.29337525367736816
2014-02-19,"The technology, called pCell, is one of many techniques that companies are looking at to address the rising public appetite for mobile data, especially video.",neutral,0.1832398921251297
2014-02-19,Wireless System Could Offer a Private Fast Lane,neutral,0.08686332404613495
2014-02-20,"By helping people bypass exorbitant texting fees charged by mobile carriers, WhatsApp saved heavy users of texting a lot of money.",positive,0.8340423703193665
2014-02-20,There’s a larger lesson here for all telecom carriers.,neutral,0.087661013007164
2014-02-20,The Other Big Winner in the WhatsApp Deal: Your Wallet,neutral,0.07165868580341339
2014-02-26,"The rise of mobile payments start-ups has raised questions of whether they could be nimble enough to quickly outflank telecommunications carriers, which have invested heavily in their own mobile payments operations.",positive,0.3852026164531708
2014-02-26,The Payments Challenge for Mobile Carriers,neutral,-0.2828577160835266
2014-03-05,"Sally Beauty Holdings said that it was investigating a security breach after a blogger said that hundreds of thousands of new credit cards had appeared in the underground market, some used recently at the beauty supply company.",negative,-0.9352185130119324
2014-03-05,Sally Beauty Investigating Possible Credit Card Theft,negative,-0.4597662091255188
2014-03-17,"The deal would give Vodafone, flush with cash after selling its Verizon Wireless stake, a way to go head-to-head against Telefónica in Spain.",positive,0.8748564124107361
2014-03-17,Vodafone Agrees to Acquire the Spanish Cable Operator Ono for $10 Billion,positive,0.6297776103019714
