Date,Sentence,Prediction,sentimentScore
2010-04-20,"The decision by EADS to bid for a contract worth at least $35 billion came six weeks after its partner, Northrop Grumman, dropped out of the contest.",neutral,0.10133647173643112
2010-04-20,Airbus’s Parent Gambles on Tanker Contract,negative,-0.598824143409729
2010-05-03,Boeing adjusts its responsiveness after a flap over 8-year-old Harry Winsor’s letter to the airplane company.,positive,0.299640953540802
2010-05-03,Boeing’s Social-Media Lesson,neutral,-0.0043310485780239105
2010-05-20,Stocks on Wall Street declined on Wednesday as a German measure meant to thwart speculators in the European debt markets revived concerns about the debt crisis in Europe.,negative,-0.9447954893112183
2010-05-20,Shares Fall as Germany Moves to Restrict Trades,negative,-0.8228927254676819
2010-05-21,"Fears that the fragile economic recovery in the United States might be threatened by the financial and political crisis in Europe gripped Wall Street on Thursday, sending the stock market into a sharp decline and leaving anxious traders wondering where the pain might stop.",negative,-0.9270933866500854
2010-05-21,Asian Stocks Drop Sharply After Big Fall in U.S.,negative,-0.9533143043518066
2010-06-07,"The military contractor says that by building the craft itself, it hopes to avoid some of the problems that hampered the previous contractors.",positive,0.8258150815963745
2010-06-07,Boeing Plans Bid on Presidential Helicopter Fleet,neutral,0.057410549372434616
2010-06-08,A Nevada company is preparing the solar system’s first private space station.,neutral,0.057353440672159195
2010-06-08,"In Space Race, Enter Entrepreneurs",neutral,0.13783979415893555
2010-04-01,"The Borders Group said late Wednesday that it had repaid a $42.5 million loan from William A. Ackman’s Pershing Square Capital Management, its largest investor.",positive,0.7971077561378479
2010-04-01,Borders Repays $42.5 Million Loan From Ackman,positive,0.7816538214683533
2010-04-01,From the DealBook Spring 2010 special section: Business jet use has been falling sharply for the last two years.,negative,-0.9680283069610596
2010-04-01,But a recovering economy and increased sales overseas may be propelling jet use back up.,positive,0.894528865814209
2010-04-01,"Business Jets, an Economic Indicator?",neutral,-0.012768857181072235
2010-04-01,"From the DealBook Spring 2010 Special Section: While the financial crisis may have receded, public anger over the financial sector hasn’t, leaving big banks like Goldman Sachs to grope toward a way to remake their images, Andrew Ross Sorkin writes in his latest column.",negative,-0.5703645944595337
2010-04-01,"Extreme Makeover, Wall Street Edition",neutral,0.045439787209033966
2010-04-01,"Meru Networks, the wireless network provider, on Wednesday said it priced shares of its initial public offering at the top of its expected range, raising $65.8 million, The Associated Press reported.",positive,0.6234799027442932
2010-04-01,Meru Networks Prices at Top of Range,neutral,-0.049020834267139435
2010-04-01,A federal judge in Manhattan threw out a class-action lawsuit accusing the ratings agencies of defrauding investors about the safety of $63.4 billion of mortgage debt.,negative,-0.8859590291976929
2010-04-01,Judge Throws Out Suit Against Moody’s and S.&P.,negative,-0.6720557808876038
2010-04-02,"JPMorgan’s share of the market for underwriting and mergers, which moved up in the financial crisis, is starting to slip.",negative,-0.9617512226104736
2010-04-02,Lead Vanishes for King of the Downturn,negative,-0.344638466835022
2010-04-02,But will they lead to less credit?,negative,-0.41422712802886963
2010-04-02,Bank of America Grants New Credit Card Protections to Small Businesses,positive,0.5332328677177429
2010-04-03,"The median pay package for C.E.O.’s at big public companies declined last year, to $7.7 million.",negative,-0.9654478430747986
2010-04-03,Many critics would say that’s still overpaying.,neutral,-0.35463032126426697
2010-04-03,Bargain Rates for a C.E.O.,neutral,-0.11571723222732544
2010-04-03,?,negative,-0.251367449760437
2010-04-05,"The median pay package for C.E.O.’s at big public companies declined last year, to $7.7 million.",negative,-0.9654478430747986
2010-04-05,"Many critics would say that’s still overpaying, Devin Leonard writes in The New York Times.",neutral,-0.3517918586730957
2010-04-05,Bargain Rates for a C.E.O.,neutral,-0.11571723222732544
2010-04-05,?,negative,-0.251367449760437
2010-04-05,"Citigroup has hired a longtime technology banker, Paul Phillips, from Bank of America-Merrill Lynch, according to an internal memo obtained by DealBook.",neutral,0.09564915299415588
2010-04-05,Citigroup Hires Technology Banker From Merrill,neutral,0.0021368786692619324
2010-04-06,"The Securities and Exchange Commission still faces major obstacles in its efforts to reorganize its enforcement division, The Washington Post reports.",negative,-0.28639310598373413
2010-04-06,Hurdles Remain in S.E.C.’s Enforcement Overhaul,neutral,-0.2914123237133026
2010-04-06,"While its rivals have spent much of the past year regaining market share lost during the financial crisis, JPMorgan Chase sat atop Dealogic’s investment banking league tables for the first quarter of 2010.",positive,0.5389277338981628
2010-04-06,"(It slipped in mergers advisory, however.)",negative,-0.847831666469574
2010-04-06,JPMorgan Keeps Lead in I-Banking League Tables,positive,0.5096437931060791
2010-04-07,"Given the disclosure and discipline imposed by the Federal Reserve’s stress tests of big banks a year ago, regulators should consider making such stress test an annual event, Breakingviews says.",neutral,0.20546694099903107
2010-04-07,Making a Case for Annual Stress Tests,neutral,0.05271688848733902
2010-04-07,A two-minute clip by a Filipino software engineer won a climate change video contest sponsored by the Asian Development Bank.,positive,0.6825875043869019
2010-04-07,‘How to Save the World’ Wins Web Video Contest,neutral,0.05649194121360779
2010-04-07,"Wall Street traders were cautious Tuesday amid worries that the European Union’s plan to help Greece might unwind, but signs that the Federal Reserve would keep interest rates low helped give stocks some support.",positive,0.024700522422790527
2010-04-07,Wall Street Turns Mixed at the End of Day,negative,-0.834036648273468
2010-04-07,"HCA, the big hospital operator whose $33 billion takeover in 2006 heralded a slew of giant leveraged buyouts, is planning an initial public offering that may raise more than $3 billion, people briefed on the matter told DealBook on Wednesday.",neutral,0.2819715738296509
2010-04-07,HCA Said to Plan I.P.O.,neutral,0.06992265582084656
2010-04-07,for This Year,neutral,0.01795504242181778
2010-04-08,"Lawsuits leveled at banks as a result of the financial crisis are being dismissed in large numbers based on various forms of a “global financial catastrophe defense” that shifts blame to the weakened economy and away from the banks themselves, The Wall Street Journal reported.",negative,-0.893858790397644
2010-04-08,Banks Said to Sidestep Lawsuits From Crisis,negative,-0.5402714014053345
2010-04-08,"With the economy recovering the the credit crisis more than two years in the past, financial services firms are still expected to partake in mergers and acquisitions, according to a report released Thursday by PricewaterhouseCoopers.",neutral,0.04905356466770172
