Date,Sentence,Prediction,sentimentScore
2007-01-03,Younger customers are at the forefront of a boom in air fresheners as companies pour money into advertisements making the products seem cool.,neutral,0.21659252047538757
2007-01-03,Sensing Opportunity in Dormitory Air,neutral,0.10792200267314911
2007-01-08,Proctor & Gamble is hoping that a youthful ad campaign can refresh its musty Old Spice brand.,positive,0.8715682029724121
2007-01-08,Old Spice Tries a Dash of Humor to Draw Young Men,neutral,-0.006707273423671722
2007-01-12,Employment contracts have been blamed for virtually guaranteeing huge payouts even when an executive fails.,negative,-0.7974504232406616
2007-01-12,"Hire by the Contract Now, Risk a Big Regret Later",negative,-0.5603632926940918
2007-01-17,"In a bid to regain the sales lead from its rival Colgate-Palmolive, Procter & Gamble has introduced Crest Pro-Health, which claims to deliver everything a consumer could possibly want in a toothpaste.",positive,0.666657030582428
2007-01-17,"In a Battle of Toothpastes, It’s Information vs. Emotion",negative,-0.4336736500263214
2007-01-31,"The companies introduced dozens of new products, and sales in countries like China have increased as consumers’ incomes expand.",positive,0.827102780342102
2007-01-31,New Products and Demand in Emerging Markets Fatten Profits at P.& G. and Colgate,negative,-0.8877360224723816
2007-03-13,Procter & Gamble said on Monday it had agreed to sell its European tissue operations to a Swedish hygiene and paper product maker SCA for 512 million euros ($672 million).,neutral,0.12921969592571259
2007-03-13,"SCA said the acquisition would give it a batch of new brands, including Tempo, the market leader in paper handkerchiefs in western Europe and Hong Kong.",positive,0.8789787292480469
2007-03-13,Procter & Gamble Disposes of European Tissue Business,neutral,0.00028158538043498993
2007-03-14,Folgers has opened a new flank in the coffee war: a “stomach friendly” coffee for Americans who think they can no longer handle the hard stuff.,neutral,0.16747206449508667
2007-03-14,Decaf Being Joined by De-Heartburn,neutral,-0.013128578662872314
2007-04-12,"For years, Gillette knew how to talk to men and Procter & Gamble knew women.",neutral,0.02381734922528267
2007-04-12,Now both sides say they have learned from each other’s methods.,positive,0.7279024720191956
